"PABLO PICASSO 1881-1973  Málaga 1881-1973 Mougins (Spanish)    Title: The Painter with Two Models / Peintre avec Deux Modeles, 1927    Technique: Original Hand Signed and Numbered Etching on Van Gelder Holland vellum paper    Paper Size: 38 x 50 cm / 15 x 19.7 in   Plate Size: 19.5 x 28 cm / 7.7 x 11 in   Additional Information: This original etching is hand signed in pencil by the artist Picasso in the lower right margin.  It is hand numbered in pencil 73/99 in the lower left margin.  The work was printed in a limited edition of 99 impressions by Louis Fort, Paris.  It was published by Ambroise Vollard, Paris, in 1931.   This etching was made as an  illustration to a work by Balzac titled 'Le Chef d'Oeuvre Inconnu'. The publication consisted of 12 etchings by Picasso and a wood engraving by Georges Aubert after a drawing by Picasso. It was Ambroise Vollard who asked Picasso to illustrate Balzac's text in 1926 and Albert Bernard, a friend of Vollard's who wrote the preface to the book.   Literature: Bloch, Georges, 1968, Pablo Picasso: Tome I, Catalogue of the printed graphic work 1904-1967, Berne Editions Kornfeld et Klipstein.  Reference: Bloch 83 ; Baer 124.b.2  ",11658: PABLO PICASSO Signed Etching Balzac 1927,Wed,10000,11500,15500,10000,3148,United Kingdom,7,199
"Bacchanal, circa 1955. Etching and aquatint in colors, on Rives paper, with full margins (deckle on all sides), I. 18 1/2 x 22 in (47 x 55.9 cm);S. 22 x 30 in (55.9 x 76.2 cm) signed and annotated `HC' in pencil (an hors-commerce impression aside from the edition of 300 and an edition of 250 in black and white), printed and published by Atelier Crommelynck, Paris (with their blindstamp), traces of the palest mat staining, otherwise in very good condition, framed.","33: AFTER PABLO PICASSO, Bacchanal, circa 1955",Wed,10000,10000,15000,7000,2273,United States,7,82
"PABLO PICASSO 1881-1973Málaga 1881-1973 Mougins (Spanish) Title: Woman, Child and Observers Viewing Painting, 1970Technique: Original Stamp Signed and Hand Numbered Etching on Rives paperPaper Size: 63.5 x 76.5 cm / 25 x 30.1 inImage Size: 47.2 x 59.1 cm / 18.6 x 23.2 inAdditional Information: This Etching is numbered ""26/50"" and stamp signed by the artist ""Picasso"" at the lower right margin. It is also dated in the plate ""07.02.70"". Additional Information: This work is stamped signed with the Picasso's signature stamp at the lower right margin.it is also hand numbered in pencil 26/50 at the lower left margin.Picasso created the plate in 1970 and the work was printed between 1975 to 1977 by Atelier Crommelynck, Paris in a limited edition of only 50 impressions that were all stamped signed and hand numbered. There were also 18 artist and printer proofs.The edition was stamped signed and was never hand signed.It was published by Galerie Louis Leiris, Paris.The works Picasso created in 1970-1972 pays once more homage to the female sex, but with some unexpected accents. It is a tender and voluptuous homage in which a touch of irony mingled with respect and mischievousness is present.These are the master's last works - series 156.Litrature: Bloch, Georges. 2004. Pablo Picasso: Catalogue of the Printed Work 1970-1972. San Francisco: Alan Wofsy Fine Arts.Reference: Bloch 1866 Condition: Excellent condition.",PABLO PICASSO Signed Etching Spanish,Thu,10000,9000,12000,8000,1131,United Kingdom,5,225
"Artist:  Pablo Picasso, Spanish (1881 - 1973)  Title:  Small Owl Jug (Ramie 293)  Year:  1955  Medium:  Turned Pitcher of A.R. White Earthenware Clay, oxide decoration on white enamel,   Edition:  500  Size:  10.5  x 5  x 5 in. (26.67  x 12.7  x 12.7 cm)","Pablo Picasso, Small Owl Jug (Ramie 293), Ceramic",Wed,10000,9000,12000,7500,1314,United States,8,43
"PABLO PICASSO 1881-1973  Málaga 1881-1973 Mougins (Spanish)    Title: Dans L'Atelier (black version), 1966   Technique: Original Hand Signed and Numbered Etching and Aquatint on BFK Vellum paper.    Paper Size: 49 x 64 cm / 19.3 x 25.2 in   Plate size: 39,5 x 56 cm / 15.6 x 22 in   Additional Information: This Original Etching is Hand Signed in pencil by the artist Picasso at the lower right margin.  The work is also Numbered in pencil 6/50 at the lower left margin,   as well as Dated 5.9.66. in the plate in the lower right hand corner.   The work was printed in a limited edition of only 50 impressions in 1966.    Literature: Pablo Picasso: Tome II, Catalogue of the printed graphic work 1966-1969 by Georges Bloch,   edition Kornfeld et Klipstein, Berne 1971.  Reference: Bloch 1371.   ",11656: P.PICASSO Hand Signed Etching Atelier 1966,Wed,10000,14000,15000,10000,3148,United Kingdom,7,132
"PABLO PICASSO 1881-1973  Málaga 1881-1973 Mougins (Spanish)    Title: Two Nude Women, One of them in a Tree,1931   Technique: Original Hand Signed and Hand Numbered Etching on Arches vellum paper.    Paper size: 63 x 48.5 cm / 24.8 x 19 in   Plate size: 37,7 x 29,7 cm / 14.8 x 11.7 in   Additional Information: This Original Etching is hand signed in pen and blue ink by the artist ""Picasso"" at the lower right margin.It is also hand numbered in pencil 70/100 at the lower left margin.This work was printed in 1931 in a limited edition of only 100 signed and hand numbered impressions.The work was probably printed by either Lacouriere or by Leblanc et Trautmann.   Literature: Pablo Picasso: Tome III, Catalogue de l'oeuvre grave et lithographie 1970 - 1972 (Catalogue of the Printed Graphic Work,1970 - 1972), by Georges Bloch, edition Kornfeld et Klipstein, Berne 1979.Reference: Bloch 234.   ",11652: PICASSO PABLO PICASSO Signed Etching 1965 Woman,Wed,10000,12000,16000,10000,3036,United Kingdom,8,147
"PABLO PICASSO 1881-1973  Málaga 1881-1973 Mougins (Spanish)    Title: Dans L'Atelier (black version), 1966   Technique: Original Hand Signed and Numbered Etching and Aquatint on BFK vellum paper   Paper Size: 49 x 64 cm / 19.3 x 25.2 in   Plate size: 39,5 x 56 cm / 15.6 x 22 in   Additional Information: This Original Etching is Hand Signed in pencil by the artist ""Picasso"" at the lower right margin.The work is also Numbered in pencil ""6/50"" at the lower left margin, as well as Dated ""5.9.66."" in the plate in the lower right hand corner. The work was printed in a limited edition of only 50 impressions in 1966.    Literature: Pablo Picasso: Tome II, Catalogue of the printed graphic work 1966-1969 by Georges Bloch, edition Kornfeld et Klipstein, Berne 1971.Reference: Bloch 1371.   ",11656: PICASSO P.PICASSO Hand Signed Etching Atelier 19,Wed,10000,14000,15000,10000,3036,United Kingdom,8,130
"PICASSO PABLO: (1881-1973) Spanish Painter. An extremely rare three colour proof for artist or printer of Portrait de Jacqueline (“Jacqueline´s Portrait”) by Picasso, 12th April 1956, signed and inscribed by Picasso to the bottom left corner to his friend and artist Manfredo Borsi `Pour mon cher Borsi, son ami, Picasso´ (“to my dear Borsi, his friend, Picasso”). The present copy being almost certainly one of the proofs for artist or printer done in 1956, offered to his colleague, and therefore do not bear the number of the one hundred numbered lithographs signed by the artist. The three colour drawing being black, blue and brown. The signature and inscription being in red pencil, the first underlined in red and blue pencil. The present document size being in full 19.8 x 26,1, (50,2cm x 66,4cm), while the drawing portrait and date sizes are 15.3 x 20.4, (39cm x 52cm). VG   £8000-12000    €10000 - 15000Portrait de Jacqueline (“Jacqueline´s Portrait”) is a lithograph by Picasso, done in Cannes, on 4th December 1956. Portrait de Jacqueline was initially intended as a poster for the Picasso exhibition “Un demi siècle de livres illustrés” (“Half a century of picture books”) at the Matarasso Gallery in Nice, 21st December 1956 to 31st January 1957. At the last moment, Picasso started over and executed a second magnificent three colour portrait of Jacqueline. Picasso worked right side out in lithographic crayon on three zincs which Matarasso brought to him. The run was executed on an offset press in Marseille, which explains why the image and the date are right reading, whereas in a non-offset lithograph run the printing would be reversed. A few proofs were done for the artist and printer in various colours. A hundred impressions of the lithograph Portrait de Jacqueline numbered and signed by Picasso were issued. Jacqueline Roque (1927-1986) Second wife of Picasso 1961-73 until the artist´s death. Jacqueline Picasso killed herself by gunshot in 1986 when she was 59 years old. A muse and source of inspiration of Picasso who created over 400 portraits of her. Pablo Picasso met Jacqueline in Vallauris, French Riviera, in 1953, she was 26 years old and he was 72. He romanced her by drawing a dove on her house in chalk and bringing her one rose a day until she agreed to date him six months later. They married in 1961.It is likely that Picasso's series of paintings derived from Delacroix´s The Women of Algiers was inspired by Roque. The artist commented that `Delacroix had already met Jacqueline´.After Picasso's death in 1973, Françoise Gilot, Pablo´s companion 1943-53, and mother of his two children, contested the will in favour of Roque on the grounds that Picasso was mentally ill. Provenance, the present document was offered by Picasso to his friend Manfredo Borsi in 1957 during a visit of the last to Picasso in Vallauris, and has been kept since by Borsi´s wife family Bianca Valentini Borsi, belonging today to her sister by inheritance. Manfredo Borsi (1900-1967) Italian Painter, Ceramicist and Lithographer. Borsi was graduated in the Florence academy of Arts, specialized in enamel ceramics. Borsi met Picasso in the 20´s in Paris and both became friends. Both moved to the south of France, Picasso to Vallauris, while Borsi moved to St Paul de Vence.Accompanied by a certificate issued and signed by Claude Picasso confirming that the lithograph is authentically signed and inscribed by Picasso. IAA Europe are indebted to Salvador Bonet, Archive Information Officer of the Museum and Natal House of Pablo Ruiz Picasso, and to their Archive Department for their assistance with the present lot.",PICASSO PABLO:,Sat,9025,11281,15794,10153,408,Spain,2,596
"Glazed ceramic plate, conceived in 1947 and executed in a numbered edition of 200. Stamped and marked â€œMadoura Plein Feuâ€, Edition Picasso, 10/200â€ on the reverse. Lenght: 14 . in.",PABLO PICASSO,Tue,8815,5509,6611,4407,615,Italy,2,30
"Etching on laid paper ‘Montval’  France, 1933; published 1939  Pablo Picasso (1881-1973) – Spanish painter, graphic artist and sculptor  Signed ‘Picasso’ in pencil  Dated mirror-written in the plate ‘Paris 3. Avril XXXIII’  One of 50 copies on large paper aside 250 copies on smaller paper and 3 copies on parchment  From ‘La Suite Vollard’  Catalogue raisonné: Bloch 173; Geiser/Baer 326 B c  Plate dimensions: 19.4 x 26.8 cm; sheet dimensions: 38.8 x 50.6 cm  Framed: 56.7 x 68 cm  Good condition  Pablo Picasso is considered the most important artist of the modern art, who has marked the art of first half of the 20th century decisively; copies of this plate fetch up to 12,000€ at international auctions  Object is regular taxed. 19% VAT is added to the purchase price for deliveries within the EU.  Estimate by Auctionata Expert: 10,000 Euro  The etching comes from the ‘Suite Vollard’, named after the Parisian art dealer Ambroise Vollard, who gave the inspiration for this series of etchings. It comprises a total of 100 sheets, which originated from 1930 to 1937 in various etching techniques.  ConditionThe etching is in overall good condition consistent with age. It shows an only faintly visible mat stain. The frame bears slight signs of wear, the upper left corner is loose. The plate measures 19.4 x 26.8 cm, the sheet 38.8 x 50.6 cm. The framed dimensions are 56.7 x 68 cm.  Pablo Picasso (1881-1973)The Spanish painter, graphic artist and sculptor Pablo Picasso created a body of work of about 50,000 paintings, drawings, prints, sculptures and ceramics. He studied at the Royal Academy in Madrid and at the Art Academy in Barcelona, where his father taught. In 1901 Picasso had his first exhibition in a gallery in Paris, followed by numerous international exhibitions. The works from hisBlue and Rose period and the establishing of cubism along with Georges Braque marked the beginning of his extraordinary artistic career. The paintingLes Demoiselles d'Avignon (1907) is one of the best known works of Picasso. Like his monumental paintingGuernica(1937) no other work has marked the art of the 20th century. In honor of Picasso’s works, two museums, the Museu Picasso in Barcelona and the Musée Picasso in Antibes, were established during his lifetime. Famous for the diversity of his expressions, Pablo Picasso is one of the outstanding artists of the 20th century. (fea)    Shipping costs excl. statutory VAT and plus 2,5% (+VAT) shipping insurance.   Auctionata charges the resale rights tax pursuant to Section 26 of the German Copyright Act (UrhG) towards the buyer in case of the sale of an original work of art or photography prior to 70 years having lapsed since the death of their creator. Therefore, Auctionata charges when purchasing a good – if a protection as an original work of art or photography is given – starting from a hammer price of EUR 400 an additional amount, which is calculated according to Section 26 (2) German Copyright Act (UrhG) and which does not exceed the amount of EUR 12,500. You can find more information about resale rights tax in Auctionata´s table of fees and T&amp;C.","Pablo Picasso, Le Repos du Sculpteur III, Etching, 1933",Thu,8790,5494,7142,5494,991,Germany,9,516
"Pablo Picasso. 'Taureau' plate, 1947. 31.5 x 38.5 cm. Made by Madoura, Vallauris. Earthenware, reliefed pattern, bull, glazed yellow, green and grey. Marked: MADOURA PLEIN FEU, EDITION PICASSO (gepraegt), I 32, 79/200","Pablo Picasso. 'Taureau' plate, 1947. 31.5 x 38.5 cm.",Tue,10996,1374,1924,1374,1602,Germany,9,32
"""Ohne Titel"" Zeichnung, Tinte/Feder, 21,5 cm x 31,8 cm, links unten signiert, Prov. Galerienachlaß Forum Artists Kopenhagen  Drawing, pen and ink, 8.46 in. by 12.52 in., lower left signed Provenance: Forum Artists Kopenhagen",Pablo PICASSO (1881-1973),Sat,10918,10236,20473,9827,1479,Germany,3,33
"Colombe volante. Farblithographie auf Arches-Velin. 50 x 65 cm (Darstellung); 55 x 76 cm (Blattgröße). Signiert. Auflage 200 num. Ex. (1952). Bloch 712, Mourlot 214.  Ganz ausgezeichneter Druck mit dem vollen Rand. Die schwarzen Partien entstanden 1952, der farbige Regenbogen wurde später gedruckt. Am oberen Rand verso das Papier an drei winzigen Stellen leicht berieben, ganz minimal lichtrandig, sonst in tadellos frischer Erhaltung.   ","8254: Picasso, Pablo: Colombe volante",Sat,10588,6617,7279,6617,2424,Germany,5,63
"Deux Nus assis. Radierung in Schwarzbraun auf dünnem Bütten. 25,5 x 18,2 cm (Plattenrand); 44,5 x 29 cm (Blattgröße). Signiert. Auflage 100 num. Ex. (1930). Baer 200 III b, Bloch 133.   Abweichend von Baer nicht auf Rives-Velin sondern auf Bütten gedruckt. Die Auflage erschien 1933 in der Edition Le Nouvel Essor, mit dem Trockenstempel des Herausgebers Jacquard Editeur, Paris. Prachtvoller Druck mit dem vollen, breiten Rand, rechts mit dem Schöpfrand. In den Rändern leicht fingerknitterig und minimal fleckig, kleine Bleistiftannotation verso, sonst in sehr schöner Erhaltung.","Picasso, Pablo: Deux Nus assis",Sat,10392,10392,12990,10392,1871,Germany,5,86
"Picasso, P.  -  Toesca, Maurice.  Six contes fantasques. 82 S., 1 Bl. Mit 6 ganzseitigen Original- Kupferstichen von  Pablo Picasso  und 6 Holzschnittinitialen. 34 x 26 cm.  Lose Bogen in OHlwd-Mappe und Schuber. Paris, Flammarion, 1953.  Bloch 363-368. Bloch, Bücher 64. Goeppert-Cramer 66. Rauch 78. Eines der 25 numer. Exemplare der Vorzugsausgabe auf  Japon ancien  mit der  Extrasuite der Kupferstiche   sur Auvergne..  Gesamtauflage 225 Exemplare. Bereits 1943 entstand bei Henri Flammarion der Plan zu diesem Buch. Pablo Picasso hatte Maurice Toesca während des Krieges in Paris kennengelernt. Bis zur vorliegenden Publikation sollten noch zehn Jahre vergehen. Die Kupferstiche wurden bei Lacourière gedruckt. - Die großen Initialen zeichnete und schnitt Pierre Bouchet.  ","2860: Toesca, Maurice: Six contes fantasques",Sat,10564,9904,11225,9904,2277,Germany,6,111
"Artist:  Pablo Picasso (after); Comeran L.T.D.  Markings:  Tangi Collection label  Country of Origin &amp; Materials:  Israel; wool  Additional Information:  108""l, 72""w",Pablo Picasso (After)  YOUNG GIRL Tapestry / Rug,Sat,9760,3000,5000,1500,527,United States,8,21
"Pablo Picasso (Spanish, 1881-1973), ""Bathsheba"", 1963, aquatint, pencil-signed and numbered ""54/300"", ""BFK"" watermark, ""Atelier Crommelynck Paris"" blind stamp lower left, sight 12 1/2 in. x 16 in., sheet size 17 3/4 in. x 22 in., matted  and framed","0547: Pablo Picasso (Spanish, 1881-1973)",Sat,9750,12000,18000,8000,2431,United States,5,38
"After Pablo Picasso (1881-1973)  Vollard et son Chatetching with aquatint printed in colours, circa1960,signed in pencil, numbered 145/200, publshed byL' Atelier Lacourière, Paris, on Arches paper, with full margins, folded underon 4 sides, otherwise in good condition, 605 x 450 mm (23 3/4 x 17 3/4 in)",182: After Pablo Picasso (1881-1973)  Vollard et son Ch,Thu,10472,5984,8976,2992,2944,United Kingdom,9,47
"Pablo Picasso (1886-1973)(after) Nature Morte á l'Auberginelithograph printed in colours, 1953, signed in pencil, numbered 58/100, printed by Mourlot, Paris, on wove paper, with full margins,  370 x 480 mm (14 1/2 x 19 in) IMPORTANT: This lot is sold subject to Artists Resale Rights, details of which can be found in our Terms and Conditions.",192: Pablo Picasso (1886-1973)(after) Nature Morte á l',Thu,10865,10865,13970,9313,2209,United Kingdom,8,56
"Pablo Picasso (Spanish, 1881-1973) aquatint of bullfight, titled ""La Corrida"". Pencil signed lower right and numbered, 137/200 lower left. Aldo Crommelynck printer's stamp in lower left  margin. Printed by Atelier Lacouriere, Paris, 1956. Old Houston Galleries label en verso reads ""The Bullfight, An original artists proof, #137 of 200, lithograph designed and executed by the artist Pablo Picasso. Signed by the artist"" . Plate -  25 1/2"" H x 19"" W. Sight - 26 3/4"" H x 20 1/4"" W. Framed - 31 1/4"" H x 23 1/2"" W.  (Additional high-resolution photos are available at www.caseantiques.com)","Picasso aquatint ""La Corrida""",Sat,9600,7000,9000,3400,905,United States,4,96
"Designer &amp; Manufacturer:   Pablo Picasso (Spanish, 1881-1973); Madoura  Markings:  Edition Picasso Madoura markings  Country of Origin &amp; Materials:  France; ceramic  Additional Information:  Reference: Pablo Picasso- Catalogue of the Edited Ceramic Works 1947-1971, Alain Ramié, #543 (another version illustrated).  Dimensions(H,W,D):  12.75""h, 15.5""w",Pablo Picasso CORRIDA SUR FOND NOIR Platter,Sat,9600,6000,8000,4000,233,United States,7,41
"Farbloses Glas mit annhernd opaken, dunkelvioletten bandartigen, partiell spitz auslaufenden Applikationen und schwach irisierter Oberflche. Aus zwei Hohlkrpern komponierter Entwurf. H. 49,5 cm. T. 25 cm. Am Boden bezeichnet: E. Costantini P. Picasso F.A. Venezia 1963 (graviert).  ageing:1963  manufacturer:Fucina degli Angeli, Murano  designer:Pablo Picasso, Egidio Costantini",Flamenco Pablo Picasso-E.Constantini -nearly 20 Feet hi,Sat,8304,7985,15970,7878,968,Germany,7,46
"δ Pablo Picasso (1881-1973)  La Cavalier (Bloch 40; Mourlot VIII)  The rare lithograph, 1921, signed and numbered from the edition of 50 in pencil, on Arches wove paper, printed by Atelier Bruant, Paris, published by Galerie Simon, Paris, the full sheet, 253 x 315mm (10 x 12 3/8in) (unframed)   δ This lot is sold subject to Artists Resale Rights, details of which can be found in our Terms and Conditions.",&#948; Pablo Picasso (1881-1973)  La Cavalier (Bloch 40;,Thu,9079,9079,11673,7133,375,United Kingdom,8,70
"Madoura Plein Feu Editin Picasso. Underside impressed. Approx. 12"" H x 14 3/4"" W. From the Estate of Matilda Shookhoff, Bayside, NY.","Pablo Picasso, Ceramic Plate, ""Madoura Plein Feu""",Wed,9500,2000,3000,1000,1048,United States,7,22
"""Black Engraved Face"", 1953. 71 from an edition of 100. Turned vase of white earthenware clay with engobe decoration, engraved with boring rod. Incised signature/inscription on base 'Edition / Picasso / Madoura'. (Pablo Picasso, Spanish, 1881 - 1973). From a Scarsdale, NY estate. This item is back from a previous auction due to nonpayment by bidder Marc Klein of Palm Beach, Florida. Dimensions: 14"" high x 8"" diameter.","PICASSO, Pablo. Signed Ceramic Sculpture / Vase.",Sun,9500,3000,5000,1500,1282,United States,7,68
"Bird-form ewer inscribed on bottom ""Edition Picasso 132/250 Madoura"" with stamps ""Madoura Plein Feu"" and ""Editien Picasso"". [5 3/4"" W x 8 1/2"" D x 10 7/8"" H]. Good condition.","Pablo Picasso, Ceramic - Bird Vessel",Sat,9500,5000,8000,3000,1430,United States,6,30
"PABLO PICASSO (Spanish 1881-1973) Black & Maroon Owl, 1951 Ceramic Vase Height: 11.5 inches/ 29.2 centimetersDiameter: 5.25 inches/ 13.3 centimeters Inscribed ""Edition Picasso, Madoura, 9/100"" Stamped ""Edition Picasso, Madoura"" PROVENANCE: Estate of Ventura Perez, California","PABLO PICASSO  Black & Maroon Owl,  Ceramic Vase ",Fri,9500,4000,6000,2000,1865,United States,8,35
"(Spanish, 1881-1973). 1960, color aquatint on Rives paper, printed by Aldo Crommelynck, ed. 5/300, pencil signed ""Picasso"" lr, 12 1/2 x 15 3/4 in., framed; Hubert Gallery, New York, NY","Pablo Picasso. ""Red Pitcher and Lemon,"" aquatint",Sat,9500,5500,7500,2750,100,United States,7,30
"PABLO PICASSO (SPANISH, 1881-1973) TETE DE FEMME, 1945. Sheet: 17.5"" x 12.5"" $5,000/$7,000 Lithograph on Arches, edition 34/50. Signed in red pencil and Arches watermark LL. Unframed","PABLO PICASSO (SPANISH, 1881-1973) TETE DE FEMME, 1945.",Sat,9500,5000,7000,2400,1395,United States,8,27
"Pablo Picasso  (Spanish, 1881-1973)  Lampe Femme  ceramic  inscribed  Edition Picasso, Madoura  Height: 14 inches.   Ref: Ramie, 295","1115: Pablo Picasso, (Spanish, 1881-1973), Lampe Femme",Mon,9500,6000,8000,3000,2408,United States,7,17
"Still Life with Musical Instrument, from the Dix Pochoirs portfolio, ca. 1920; Pochoir (framed); Signed and numbered 38/100; 11 1/4"" x 8 5/8"" (sight); Publisher: Editions Galerie Rosenberg, Paris; Provenance: Private Collection, New Jersey","Pablo Picasso (Spanish, 1881-1973)",Sat,9500,3000,5000,1500,1339,United States,4,34
"Pablo Picasso  (Spanish, 1881-1973)  Visage au nez noir  ceramic pitcher painted and partially glazed  edition 155/200, stamped ""Madoura Plein Feu/Empreinte Originale de Picasso""  Height 14 inches.   Property from the Estate of Dr. Milton and Paula Gutglass, Milwaukee, Wisconsin","237: Pablo Picasso, (Spanish, 1881-1973), Visage au nez",Sun,9500,5000,7000,2400,3137,United States,8,38
"Designer &amp; Manufacturer:  Pablo Picasso (1881-1973); Madoura    Markings:  marking(s)   Country of Origin &amp; Materials:  Spanish; ceramic   Additional Information:  Provenance: Estate of Samuel L. Scher, M.D, Florida. (Key Word Search: Claude Conover, Marcello Fantoni, Roger Capron, Guido Gambone, Pablo Picasso Madoura, Beatrice Wood, Edwin & Mary Scheier, art pottery, midcentury modern)   Dimensions(H,W,D):  12""h, 5""w, 3.5""d",Pablo Picasso FEMME Pitcher,Sat,9500,9000,15000,6000,793,United States,4,54
"PABLO PICASSO Extraordinarily beautiful and large original drawing executed in bold red crayon being an image of what appears to be a smiling lion and signed """"Picasso"""" at bottom. Picasso drew the sketch on the cover of a limited edition catalog of his works issued by Demotte Inc. New York 1931 no. 287/800. This is a very large drawing occupying nearly all of the 9 1/4"""" x 12 1/2"""" cover. The cover is detached from the catalog and bears only a tiny tear at the left margin otherwise this exemplary item is in fine condition very attractively matted in burgundy with gold wood fillets set into a massive gilt wood frame.",PABLO PICASSO,Wed,9500,10000,12000,5000,1251,United States,2,111
"Head with Mask, 1956. White earthenware round/square dish, painted in white enamel, ivory and black, with glaze and oxide, 12 1/4 x 12 1/4 in (31.1 x 31.1 cm) inscribed `Madoura’, `F200’, numbered 147/200 in black and with the Empreinte Originale de Picasso and Madoura Plein Feu pottery stamps on the reverse, avery fine version of this plate, in excellent condition, including original Madoura pottery studio tan burlap bag.   Purchased directly from Madoura pottery workshop, Vallauris, France  Alain Ramié 362; Georges Ramié 408","23: PABLO PICASSO, Head with Mask, 1956",Wed,9500,6000,8000,4200,2273,United States,7,83
"''L?Arlequin et sa Compagne (The Harlequin and his Companion)'', or ''Le Deux Saltimbanques (The Two Acrobats)'', circa 1960, signed in blue pencil in the margin lower right: Picasso, signed again in the plate upper left, numbered in pencil in the margin lower left: 114/125,  titled on the publisher's stamp verso, published by Guy Spitzer, Paris, color collotype on Arches wove paper under glass, image size: 28.5'' H x 23.25'' W, est: $10,000/15,000  Note: After the painting of the same name from 1901 (Zervos, Vol 1, 92).",After Pablo Picasso (1881-1973 Spanish),Tue,9500,10000,15000,5000,608,United States,5,86
"After Pablo Picasso  (Spanish, 1881-1973)  Bacchanale  color aquatint, Crommelynck, pub.  edition 143/300, signed  Picasso  (lower right)  18 x 22 inches.","1182: After Pablo Picasso, (Spanish, 1881-1973), Baccha",Tue,9500,8000,12000,4000,2120,United States,7,20
"La Source, 1954. White earthenware turned pitcher, painted in white, green and black patina, with knife engraving and partial brushed glaze, 11 3/4 x 11 x 7 in (29.8 x 27.9 x 17.8 cm) inscribed `Edition Picasso', numbered 67/100 in black and with Edition Picasso and Madoura Plein Feu pottery stamps on the underside, in excellent condition.   Alain Ramié 225; Georges Ramié 721  ANOTHER PRIVATE COLLECTION","7: PABLO PICASSO, La Source, 1954",Wed,9500,6000,8000,4200,2273,United States,6,66
"Pablo PicassoWoman's Face (R.192)   1953  Turned pitcher of white earthenware clay, decoration in engobes, knife engraved under partial brushed glaze  #56 of 200  Madoura  Inscribed ""EDITION PICASSO/56/200""; retains ""Madoura Plein Feu"" and ""Edition Picasso"" stamps  13.75"" x 11"" x 7""   Ramié #192   Literature: Pablo Picasso: Catalogue of the Edited Ceramic Works 1947-1971. A. Ramié. 1988. #192.   Estimate: $8,000 - $12,000","Pablo Picasso, Woman's Face (R.192)",Sun,9500,8000,12000,4000,1009,United States,5,60
"PABLO PICASSO (Spanish, 1881-1973)  Tête de Jeune Fille , 1946  Lithograph on Rives paper  12-5/8 x 10-1/4 inches (32.1 x 26.0 cm)  Ed. 12/50  Signed lower left:  Picasso  Published by Galerie Louise Leiris, Paris   PROVENANCE:  Originally purchased at Galerie Louise Leiris, Paris in 1961; bill of sale on verso LITERATURE:Bloch 393; Mourlot 9Alternate Artist Spellings: ""Pablo Picasso"", ""Picasso, Pablo"", ""Picasso, Pablo Diego José Francisco de Paula Juan Nepomuceno Crispín Crispiniano de la Santissima Trinidad Ruiz Blasco"", ""Picasso, Pablo Ruiz"", ""Picasso, Pablo Ruiz y"", ""Ruiz Picasso, Pablo"", ""Ruiz y Picasso, Pablo"", ""Ruiz, Pablo"", ""Ruys Picasso, Pablo"", ""Ruys, Pablo""
        ","64003: PABLO PICASSO (Spanish, 1881-1973) Tête de Jeune",Sat,9500,10000,15000,5500,1717,United States,8,97
"PABLO PICASSO 1881-1973  Málaga 1881-1973 Mougins (Spanish)    Title: Matt Dove / Colombe Mate, 1948   Technique: Original Painted and Partially Glazed White Ceramic Platter   Plate Size: 31 x 37.4 cm / 12.2 x 14.7 in (Oval)   Additional Information: The work is stamped 'Madoura Plein Feu' and 'Edition Picasso' verso. It was conceived in 1948 in an edition of 450.  It is a partially glazed white ceramic platter, with black slip, painted in colors. Picasso created thousands of ceramic pieces between 1947-1971, some of which (like ours) were produced in limited numbers and with exclusive rights by Madoura Pottery in Vallauris, where Suzanne and Georges Ramié welcomed him in July 1946.  Picasso tackled ceramics with his genius and prodigious creative imagination, under the close initiation of Suzanne Ramié who provided him with her vast knowledge of the tricks of the craft.  Then it came to pass that after an intense period of work, he sought the ability to repeat certain of his works.  It was then essential to transpose into ceramic reality the method already put into practice in graphic art, but for this new application, the basis of the graphic design originated from very different principles.  This particular difficulty was solved by adopting two methods, whose various techniques were carefully examined:  1st: the authentic replica of an original by exact repeating of volumes and illuminations.  2nd: the transfer from an original subject engraved on a hardened plaster matrix, by applying a fresh sheet to take clay impression.  This second method, called ""Original print of Picasso"", is authenticated by a stamp engraved on the reverse side of each piece.  These two methods combined are commonly called Ceramic editions of Picasso"".  In both cases, pieces so edited are certified by an edition monogram or a graphic sign that appears on the reverse side, neck or base; and for some of them by the piece number within a production series.   Literature: Ramié, Alain, 1988, Picasso, Catalogue of the Edited Ceramic Works 1947-1971, Madoura.  Reference: p. 50, no. 77 (another version illustrated)  ",11659: PABLO PICASSO Original Ceramic Plate Dove 1948,Fri,9500,11000,15000,9500,2796,United Kingdom,8,337
"Pablo Picasso  Wood-owl Woman   1951  Turned vase of white earthenware clay, engobe and paraffin decoration, white enamel  From the edition of 500  Madoura  Stamped ""Edition/Picasso"" and stamped ""Madoura/Plein Feu,"" and ""Edition/Picasso""  11.625"" x 6.25"" x 9""   Ramié #119   Literature:  Pablo Picasso: Catalogue of the Edited Ceramic Works 1947-1971. A. Ramié. 1988. #119.   Estimate:  $8000 - $12000","Pablo Picasso, Wood-owl Woman",Sun,9500,8000,12000,4000,876,United States,4,56
"Pablo Picasso (1881-1973), Visage Dans un Carre, partially glazed in ivory and blue terre de Faience round plate or charger 1956 number 58/100 incised C120 with the Empreinte Originale de Picasso and Madoura Plein Feu stamps. dia. 16 1/2in.","Pablo Picasso (1881-1973), Visage Dans un Carre,",Mon,9500,7000,10000,3500,196,United States,7,39
